object,confidence,count_gap,variability,difficulty
646,0.9745164,0.96634716,0.103101216,hard
647,0.980846,0.97524834,0.104641125,easy
648,0.9722643,0.95951015,0.10256357,hard
649,0.70175934,0.51478696,0.05065072,hard
65,0.7744561,0.6108353,0.06280825,hard
650,0.9703043,0.95792145,0.10209297,hard
651,0.74238175,0.6304517,0.055309214,hard
652,0.96072525,0.9462192,0.09979267,hard
653,0.97633255,0.9712992,0.103539266,hard
654,0.9755594,0.9644001,0.103359245,hard
655,0.97850275,0.9727403,0.104069196,hard
656,0.9764706,0.97012246,0.103573285,hard
657,0.4778464,0.03068301,0.03804718,hard
658,0.74593383,0.5423472,0.059187982,hard
659,0.9841815,0.9806413,0.105456755,easy
66,0.98019516,0.9748653,0.10448168,easy
660,0.75491506,0.5551326,0.06066011,hard
661,0.9685373,0.9615287,0.101653054,hard
662,0.9761234,0.9695272,0.103490084,hard
663,0.9830487,0.9782772,0.10518049,easy
664,0.7405211,0.5372025,0.058191407,hard
665,0.9769965,0.9678003,0.10370518,hard
666,0.48640254,0.14982793,0.029177487,hard
667,0.9816585,0.9758175,0.10484016,easy
668,0.9725868,0.958704,0.10264409,hard
669,0.97974074,0.9742066,0.10437038,easy
67,0.98528963,0.98112345,0.10572973,easy
670,0.97277945,0.9592405,0.10268974,hard
671,0.9758061,0.96907735,0.10341183,hard
672,0.98187274,0.97655183,0.104892105,easy
673,0.9789956,0.9736731,0.10418801,ambiguous
674,0.97941875,0.9683389,0.104300275,easy
675,0.7608014,0.6167067,0.05954953,hard
676,0.98566914,0.9824976,0.10582227,easy
677,0.98133445,0.9770676,0.104759395,easy
678,0.97210175,0.9576579,0.10252799,hard
679,0.96621096,0.95111424,0.10111044,hard
68,0.97293234,0.9599711,0.10272536,hard
680,0.9751838,0.9663732,0.10326341,hard
681,0.9829472,0.9788449,0.10515421,easy
682,0.76391304,0.5750463,0.06183819,hard
683,0.9769791,0.9707289,0.103698745,hard
684,0.80856043,0.7008739,0.067794725,hard
685,0.75549287,0.56286055,0.060436714,hard
686,0.98348916,0.9788276,0.105287604,easy
687,0.7035384,0.45708483,0.053903006,hard
688,0.9824013,0.97822464,0.10502058,easy
689,0.77917033,0.6093693,0.06393502,hard
69,0.98689044,0.9828422,0.10612322,easy
690,0.9717449,0.9575087,0.10244098,hard
691,0.77472496,0.63412106,0.06204077,hard
692,0.97428495,0.9635661,0.103048444,hard
693,0.7879383,0.64739555,0.06457858,hard
694,0.7286005,0.6161324,0.05292257,hard
695,0.9763727,0.9619397,0.103565976,hard
696,0.70441526,0.45379362,0.054314025,hard
697,0.9782032,0.97207505,0.103995234,hard
698,0.96761894,0.95532286,0.101438336,hard
699,0.97732884,0.9707444,0.103783555,hard
7,0.9816428,0.97651505,0.10483503,easy
70,0.97561264,0.96912646,0.103365205,hard
700,0.9793576,0.97112775,0.10428014,easy
701,0.98384523,0.9796109,0.10537505,easy
702,0.98391867,0.97940665,0.10539291,easy
703,0.96959406,0.9543136,0.1019235,hard
704,0.9802366,0.97475547,0.10449113,easy
705,0.7526818,0.5594387,0.05994145,hard
706,0.9795039,0.97296876,0.104313925,easy
707,0.9759437,0.9701389,0.103445664,hard
708,0.41074464,0.0052410066,0.027250417,hard
709,0.9769518,0.96353704,0.10370403,hard
71,0.7620232,0.579986,0.06118616,hard
710,0.97222704,0.96443737,0.10254429,hard
711,0.9707353,0.9628076,0.10218504,hard
712,0.49933618,0.069141775,0.038819835,hard
713,0.9726575,0.95973283,0.10265853,hard
714,0.7638257,0.6011113,0.060731776,hard
715,0.47224486,0.022723198,0.037668843,hard
716,0.9854748,0.98206925,0.10577456,easy
717,0.9773836,0.97116506,0.10379547,hard
718,0.7455753,0.5672259,0.057965424,hard
719,0.77205294,0.623681,0.061798573,hard
72,0.9759413,0.9686702,0.10344724,hard
720,0.98419434,0.9805702,0.10546,easy
721,0.9769031,0.9669169,0.10368422,hard
722,0.49234247,0.088658065,0.0353757,hard
723,0.98249394,0.97833484,0.105043374,easy
724,0.7381197,0.5319588,0.05787991,hard
725,0.98322487,0.9773304,0.10522405,easy
726,0.9853823,0.98193127,0.10575204,easy
727,0.4619626,0.020336032,0.035648942,hard
728,0.97965,0.9743763,0.10434831,easy
729,0.9798805,0.96970564,0.104411475,easy
73,0.98546743,0.9821802,0.10577261,easy
730,0.98343474,0.97951007,0.105273806,easy
731,0.9716294,0.9610404,0.10240402,hard
732,0.97396326,0.9604261,0.10297719,hard
733,0.98073936,0.9761062,0.10461403,easy
734,0.50179356,0.073082805,0.03896153,hard
735,0.9815985,0.97650933,0.10482469,easy
736,0.9866392,0.98293084,0.106061295,easy
737,0.98713416,0.983951,0.10618287,easy
738,0.98634714,0.9832579,0.10598895,easy
739,0.789258,0.6327257,0.06540723,hard
74,0.9817331,0.9763005,0.104858056,easy
740,0.7560307,0.5498001,0.061178803,hard
741,0.97278464,0.95999265,0.10268909,hard
742,0.97725326,0.97097665,0.10376371,hard
743,0.97956574,0.97309786,0.10432945,easy
744,0.9767695,0.9700193,0.10364823,hard
745,0.7524135,0.6208373,0.057888314,hard
746,0.97898084,0.9738512,0.10418434,ambiguous
747,0.9805915,0.97526455,0.10457793,easy
748,0.9764756,0.9685392,0.10357787,hard
749,0.97956413,0.9732923,0.10432777,easy
75,0.76780915,0.5850906,0.062304758,hard
750,0.97984743,0.974113,0.10439633,easy
751,0.9772742,0.9660363,0.103777155,hard
752,0.5120611,0.08944568,0.039583396,hard
753,0.9686818,0.95516115,0.10170251,hard
754,0.9729001,0.9642293,0.10271086,hard
755,0.9740133,0.96027565,0.102989696,hard
756,0.44073117,0.07135826,0.0265704,hard
757,0.97633874,0.96363056,0.10355275,hard
758,0.76041555,0.59582585,0.060201343,hard
759,0.7554085,0.55640936,0.060713552,hard
76,0.9790102,0.9730733,0.104192734,hard
760,0.977192,0.97106063,0.10374889,hard
761,0.44181785,0.0819768,0.025899243,hard
762,0.96794933,0.956661,0.101516016,hard
763,0.97941864,0.97324854,0.10429357,easy
764,0.9739068,0.9666803,0.102952205,hard
765,0.97485596,0.96495914,0.10318554,hard
766,0.97399455,0.95994014,0.102986224,hard
767,0.9803274,0.97455484,0.10451423,easy
768,0.9831459,0.9788603,0.105203465,easy
769,0.4735088,0.048307627,0.035350386,hard
77,0.9836812,0.97901994,0.10533443,easy
770,0.73354506,0.57353884,0.05520532,hard
771,0.78278357,0.6381924,0.06370415,hard
772,0.9817514,0.9759686,0.10486266,easy
773,0.964598,0.94950044,0.10072337,hard
774,0.9843285,0.97965443,0.10549376,easy
775,0.4553811,0.01638183,0.034699496,hard
776,0.4619068,0.025302738,0.035140704,hard
777,0.98638374,0.98263913,0.105998516,easy
778,0.7727538,0.6322439,0.06168529,hard
779,0.9726778,0.9656827,0.10265402,hard
78,0.9856954,0.9823264,0.105828516,easy
780,0.97672313,0.96908236,0.10363691,hard
781,0.7974156,0.6340827,0.06723618,hard
782,0.97440207,0.96374094,0.10307699,hard
783,0.38187033,0.048310667,0.019380607,hard
784,0.98325425,0.9784066,0.10523018,easy
785,0.9738566,0.9609392,0.102949634,hard
786,0.40085068,0.12081471,0.021947931,hard
787,0.75035715,0.63738286,0.057108164,hard
788,0.7796614,0.62975603,0.063282415,hard
789,0.72035635,0.48887843,0.05600263,hard
79,0.9739139,0.9666189,0.102952786,hard
790,0.9837262,0.97992843,0.10534487,easy
791,0.9720495,0.9573881,0.10251606,hard
792,0.97421026,0.9607879,0.103036955,hard
793,0.6542835,0.4678899,0.04300453,hard
794,0.50560564,0.07608354,0.039523616,hard
795,0.9810955,0.97616184,0.10470142,easy
796,0.983333,0.97925305,0.10524898,easy
797,0.9858737,0.9818234,0.10587306,easy
798,0.9824378,0.97692007,0.10503049,easy
799,0.9743634,0.96045214,0.10307559,hard
8,0.7391454,0.52429146,0.058495022,hard
80,0.4988614,0.054421633,0.040255908,hard
800,0.97824895,0.9729648,0.10400656,hard
801,0.9773401,0.9705459,0.1037855,hard
802,0.46410024,0.004853219,0.037822664,hard
803,0.7594027,0.58941525,0.060199145,hard
804,0.9786058,0.97278297,0.104093924,hard
805,0.9764398,0.9680981,0.10356863,hard
806,0.51933265,0.101570785,0.039998326,hard
807,0.78790843,0.6634427,0.06418742,hard
808,0.98575425,0.9825555,0.10584317,easy
809,0.97921294,0.9733984,0.1042418,ambiguous
81,0.76106215,0.57537127,0.06115244,hard
810,0.77588874,0.61474687,0.06300255,hard
811,0.7410276,0.5240142,0.058947966,hard
812,0.9747565,0.9679193,0.10315794,hard
813,0.97705084,0.9631565,0.10372973,hard
814,0.9776538,0.96743464,0.103867486,hard
815,0.97520804,0.96110195,0.10328151,hard
816,0.96594495,0.9533675,0.101038404,hard
817,0.9858348,0.98184496,0.1058635,easy
818,0.75535613,0.55471903,0.060783453,hard
819,0.9778555,0.971768,0.10391049,hard
82,0.7580076,0.6497328,0.058063,hard
820,0.9834948,0.9772361,0.105290696,easy
821,0.98214114,0.9780701,0.10495685,easy
822,0.9793204,0.97386944,0.10426764,easy
823,0.98397875,0.97885025,0.10540823,easy
824,0.96996045,0.9594016,0.102000244,hard
825,0.8048434,0.6694581,0.067721166,hard
826,0.98534006,0.98190373,0.10574128,easy
827,0.97655714,0.9691281,0.10359546,hard
828,0.9794254,0.9737816,0.104293145,easy
829,0.976082,0.9689707,0.10348064,hard
83,0.98269355,0.977485,0.10509317,easy
830,0.97140795,0.96109277,0.102349915,hard
831,0.9743221,0.963963,0.103056945,hard
832,0.97660714,0.96932036,0.10360852,hard
833,0.97607636,0.9694006,0.10347763,hard
834,0.9785275,0.97266823,0.1040744,hard
835,0.9774235,0.9699179,0.10380666,hard
836,0.97508097,0.96807075,0.103236064,hard
837,0.47803894,0.07703337,0.03346025,hard
838,0.8318023,0.72077936,0.07248837,hard
839,0.97649276,0.9660976,0.10358508,hard
84,0.97748905,0.97124195,0.103821434,hard
840,0.7252588,0.50174975,0.056438908,hard
841,0.9663336,0.9572376,0.101124845,hard
842,0.4519325,0.012399733,0.034379143,hard
843,0.978741,0.9731138,0.10412673,hard
844,0.97927916,0.97380453,0.10425793,easy
845,0.9713174,0.963888,0.102324896,hard
846,0.36380693,0.11518881,0.014614694,hard
847,0.9817472,0.97696996,0.10486014,easy
848,0.9735624,0.9590151,0.10288274,hard
849,0.98297256,0.9789533,0.105160624,easy
85,0.97592586,0.9697659,0.10344132,hard
850,0.9845466,0.9809791,0.105546534,easy
851,0.9739386,0.9674906,0.102959044,hard
852,0.98213,0.9768638,0.10495501,easy
853,0.766229,0.684888,0.05936869,hard
854,0.4053647,0.13865969,0.022035701,hard
855,0.74196196,0.58614415,0.056479886,hard
856,0.9789488,0.9724616,0.104178,hard
857,0.50117415,0.059446573,0.04026845,hard
858,0.7597844,0.56561446,0.061303873,hard
859,0.97535694,0.9612106,0.103317745,hard
86,0.9832208,0.97840023,0.10522203,easy
860,0.9771666,0.9707999,0.103742756,hard
861,0.98092157,0.9761098,0.10465857,easy
862,0.9847477,0.98115444,0.105596036,easy
863,0.78968835,0.6642329,0.06448007,hard
864,0.9719159,0.964203,0.10247014,hard
865,0.9858995,0.9821745,0.105879225,easy
866,0.9837516,0.9790554,0.10535209,easy
867,0.97561353,0.96523094,0.10337088,hard
868,0.9704049,0.9619194,0.102104455,hard
869,0.74316806,0.54210216,0.058542397,hard
87,0.977616,0.9714541,0.103852265,hard
870,0.97721714,0.97097355,0.103755236,hard
871,0.49205062,0.045552015,0.03965239,hard
872,0.79638195,0.65925133,0.06613448,hard
873,0.5056145,0.08160269,0.038931806,hard
874,0.982884,0.97904605,0.10513833,easy
875,0.9777581,0.97135633,0.10388702,hard
876,0.98056155,0.97476673,0.10457231,easy
877,0.98575425,0.98229647,0.10584336,easy
878,0.9856867,0.9821344,0.1058269,easy
879,0.7821965,0.6357099,0.06366027,hard
88,0.9739082,0.96466994,0.102954224,hard
880,0.9715791,0.961335,0.102391176,hard
881,0.9762323,0.9691412,0.10351706,hard
882,0.4616083,0.03821671,0.03374635,hard
883,0.9776763,0.96534956,0.10387774,hard
884,0.98259974,0.9781967,0.1050695,easy
885,0.97955877,0.9735708,0.104326665,easy
886,0.98325586,0.9785791,0.10523008,easy
887,0.7708184,0.5778537,0.06333592,hard
888,0.9693002,0.9607778,0.10183771,hard
889,0.96937346,0.9566568,0.10186576,hard
89,0.981739,0.9770423,0.10485905,easy
890,0.9824754,0.9773777,0.10503953,easy
891,0.971034,0.9639623,0.102256015,hard
892,0.7564606,0.5587152,0.060848735,hard
893,0.97832423,0.9722823,0.104024746,hard
894,0.9819942,0.97778696,0.10492062,easy
895,0.97247833,0.965289,0.10260601,hard
896,0.9846992,0.9804985,0.1055844,easy
897,0.7126311,0.4801795,0.054688405,hard
898,0.98046136,0.97385293,0.10454782,easy
899,0.97741264,0.971036,0.10380374,hard
9,0.9725363,0.9646555,0.10262049,hard
90,0.7319975,0.53750676,0.056224786,hard
900,0.9875931,0.9844959,0.10629595,easy
901,0.9797203,0.97381926,0.104365304,easy
902,0.4363399,0.029836953,0.029470032,hard
903,0.47754243,0.071988165,0.033749186,hard
904,0.97652924,0.9700523,0.103587754,hard
905,0.9811054,0.9756403,0.10470467,easy
906,0.9693105,0.95607,0.1018517,hard
907,0.9735208,0.9594662,0.102871165,hard
908,0.97937196,0.97380155,0.10428011,easy
909,0.98402643,0.97974294,0.105419174,easy
91,0.9688983,0.9599422,0.10174133,hard
910,0.9833075,0.9791577,0.10524258,easy
911,0.7520506,0.55189735,0.060152493,hard
912,0.7920853,0.64266944,0.06572153,hard
913,0.46038598,0.03211245,0.03412387,hard
914,0.7639573,0.62157786,0.060088135,hard
915,0.98835945,0.9854417,0.10648484,easy
916,0.9686275,0.95886636,0.1016772,hard
917,0.98230743,0.9768386,0.10499891,easy
918,0.9694436,0.95606565,0.101885945,hard
919,0.7641681,0.6518454,0.059285216,hard
92,0.7689871,0.5827955,0.06267557,hard
920,0.9847574,0.9812797,0.105598144,easy
921,0.7724454,0.5889337,0.063224345,hard
922,0.97678405,0.9674456,0.10365363,hard
923,0.96958995,0.9572934,0.10192005,hard
924,0.5035338,0.11252168,0.035454266,hard
925,0.9766689,0.9694122,0.103624366,hard
926,0.985769,0.9823152,0.10584698,easy
927,0.7541922,0.55326325,0.06057943,hard
928,0.98377764,0.97952753,0.10535826,easy
929,0.97822714,0.97187555,0.104002394,hard
93,0.7818378,0.6086734,0.06458045,hard
930,0.97393113,0.9668238,0.10295699,hard
931,0.98663586,0.9831963,0.10606033,easy
932,0.7822633,0.62436837,0.0641052,hard
933,0.9834658,0.9781225,0.10528253,easy
934,0.97417223,0.9644139,0.103019096,hard
935,0.9770816,0.9704577,0.10372318,hard
936,0.9749536,0.9615149,0.103217654,hard
937,0.9751961,0.96246636,0.10327477,hard
938,0.9696998,0.9538784,0.10195077,hard
939,0.30766657,0.0050661266,0.018672852,hard
94,0.7624443,0.60813475,0.060194075,hard
940,0.7514598,0.5815027,0.058735624,hard
941,0.9790102,0.9730733,0.104192734,hard
942,0.9709463,0.9575399,0.102245316,hard
943,0.48211178,0.041615665,0.0378482,hard
944,0.9793779,0.97190785,0.104284175,easy
945,0.48366168,0.0323897,0.03919893,hard
946,0.7141584,0.51362896,0.053333774,hard
947,0.9771228,0.9712731,0.10373161,hard
948,0.9741665,0.9625491,0.103022024,hard
949,0.97070247,0.9580012,0.10218552,hard
95,0.968919,0.9611865,0.1017456,hard
950,0.9694974,0.95765793,0.101891026,hard
951,0.7812331,0.63417345,0.063486665,hard
952,0.9744468,0.9598267,0.103098065,hard
953,0.7752189,0.6090316,0.06307102,hard
954,0.96781814,0.9559467,0.10148569,hard
955,0.98611695,0.9824277,0.105932854,easy
956,0.76703614,0.59203196,0.061840095,hard
957,0.75379467,0.5522008,0.06053438,hard
958,0.7847788,0.6185547,0.06487033,hard
959,0.984269,0.98054403,0.10547846,easy
96,0.98343474,0.9787661,0.10527413,easy
960,0.47090212,0.0072675943,0.039105903,hard
961,0.9814632,0.9749996,0.104792856,easy
962,0.96473795,0.94982094,0.10075407,hard
963,0.97243655,0.95894235,0.10260668,hard
964,0.9845322,0.9808965,0.10554311,easy
965,0.9743969,0.9636248,0.103075735,hard
966,0.9847401,0.98056424,0.105594546,easy
967,0.98244125,0.9782917,0.105030514,easy
968,0.7288341,0.5084003,0.05691959,hard
969,0.9597999,0.94310087,0.0995781,hard
97,0.97735745,0.97144073,0.103788875,hard
970,0.9839459,0.9800488,0.10539892,easy
971,0.974131,0.96181494,0.10301487,hard
972,0.849405,0.7590025,0.07566938,hard
973,0.49417794,0.071781695,0.03740349,hard
974,0.47439933,0.054796875,0.034851957,hard
975,0.9776909,0.97053665,0.10387256,hard
976,0.7609187,0.5606822,0.061812583,hard
977,0.7597396,0.56411314,0.061360076,hard
978,0.97730404,0.9706538,0.10377837,hard
979,0.7362607,0.5258792,0.0577579,hard
98,0.96582097,0.95128864,0.10101547,hard
980,0.7466379,0.5916432,0.057356108,hard
981,0.9849331,0.98027277,0.1056423,easy
982,0.97670925,0.96276367,0.10364663,hard
983,0.97780275,0.96945816,0.10390053,hard
984,0.9786531,0.97321206,0.10410516,hard
985,0.97369087,0.96045285,0.10291029,hard
986,0.9656167,0.951272,0.10096351,hard
987,0.97710186,0.96653694,0.10373348,hard
988,0.97773004,0.9680638,0.10388517,hard
989,0.9747434,0.96092093,0.10316746,hard
99,0.97568434,0.9657452,0.103387065,hard
990,0.98408014,0.9804868,0.105432056,easy
991,0.9791469,0.97252214,0.10422744,hard
992,0.98099214,0.9752793,0.10467682,easy
993,0.96981746,0.9586218,0.10196715,hard
994,0.9773875,0.9663331,0.103804246,hard
995,0.9859119,0.9820426,0.10588227,easy
996,0.29237694,0.0048386157,0.015583826,hard
997,0.7251316,0.49995476,0.056503356,hard
998,0.9706622,0.95495397,0.10218345,hard
999,0.97895616,0.97217196,0.10418163,hard
