object,confidence,count_gap,variability,difficulty
1525,0.84665793,0.7629511,0.074996576,hard
1526,0.6640848,0.55353975,0.04259308,hard
1527,0.96630937,0.9561918,0.10112105,easy
1528,0.9634604,0.9527144,0.10043811,ambiguous
1529,0.96875215,0.95897114,0.10170912,easy
153,0.59032524,0.3790353,0.035045393,hard
1530,0.34085903,0.057948917,0.013110939,hard
1531,0.71027255,0.5206957,0.0521828,hard
1532,0.82122236,0.70172054,0.070561595,hard
1533,0.97676086,0.9655619,0.103652656,easy
1534,0.71015036,0.49922967,0.053149886,hard
1535,0.94565696,0.9261462,0.09623625,hard
1536,0.96608627,0.9509879,0.101079375,easy
1537,0.97505945,0.9682169,0.10323139,easy
1538,0.7729681,0.6448533,0.061407406,hard
1539,0.5471492,0.32223585,0.031455446,hard
154,0.9707875,0.9615925,0.102199726,easy
1540,0.96576434,0.9553811,0.10099085,easy
1541,0.41965327,0.14632338,0.018718818,hard
1542,0.7938763,0.6732001,0.065198824,hard
1543,0.9708646,0.9614964,0.10221866,easy
1544,0.507585,0.08225736,0.03931304,hard
1545,0.966736,0.9535295,0.10123068,easy
1546,0.58834773,0.288491,0.039190147,hard
1547,0.33310646,0.05371067,0.015763463,hard
1548,0.9659168,0.95106673,0.101037815,easy
1549,0.45500782,0.1079362,0.026425153,hard
155,0.71833295,0.5125888,0.054330625,hard
1550,0.558757,0.36761916,0.031945527,hard
1551,0.78569186,0.675568,0.063477226,hard
1553,0.97039056,0.9608553,0.10210437,easy
1554,0.9638669,0.94880253,0.10054623,hard
1555,0.70972604,0.5120359,0.052469656,hard
1556,0.6197539,0.35491425,0.041448105,hard
1557,0.60947615,0.3294541,0.040884234,hard
1558,0.68158734,0.4619758,0.048746064,hard
1559,0.9701679,0.9607802,0.10205029,easy
156,0.7184805,0.51018405,0.054483756,hard
1560,0.5992899,0.43055332,0.035080157,hard
1561,0.46036524,0.047031462,0.032659233,hard
1562,0.9733975,0.96521646,0.10282982,easy
1563,0.44512612,0.21524097,0.01822577,hard
1564,0.96474475,0.9543158,0.10074561,ambiguous
1565,0.4094983,0.08432126,0.02072056,hard
1566,0.9649154,0.9530364,0.10078916,ambiguous
1567,0.7440481,0.58191216,0.057247736,hard
1568,0.6497157,0.3988741,0.045237966,hard
1569,0.9654939,0.95513433,0.10092562,easy
157,0.9649999,0.9493622,0.10081989,hard
1570,0.50086665,0.06846708,0.03922372,hard
1571,0.8291348,0.7386693,0.071501076,hard
1572,0.7016796,0.5528879,0.04948054,hard
1573,0.46433765,0.031707942,0.035016738,hard
1574,0.95674074,0.94534737,0.09883435,hard
1575,0.9659168,0.95106673,0.101037815,easy
1576,0.9628879,0.95229226,0.1003005,ambiguous
1577,0.9664284,0.9561222,0.10115023,easy
1578,0.49605152,0.2516654,0.025790915,hard
1579,0.96608627,0.9509879,0.101079375,easy
158,0.45875582,0.014651686,0.03560486,hard
1580,0.9583791,0.947038,0.0992246,hard
1581,0.85409814,0.75887823,0.076763645,hard
1582,0.8441758,0.75760996,0.074532874,hard
1583,0.46648237,0.056598127,0.033002973,hard
1584,0.43641916,0.013796955,0.031002346,hard
1585,0.96913344,0.95925516,0.10180128,easy
1586,0.48332596,0.030842572,0.039280713,hard
1587,0.9688861,0.9591014,0.10174145,easy
1588,0.97094953,0.9616759,0.102239095,easy
1589,0.59045446,0.3940016,0.03398943,hard
159,0.6080956,0.28262043,0.043957755,hard
1590,0.77269346,0.6332152,0.06167295,hard
1591,0.70986044,0.5118709,0.05250578,hard
1592,0.44508424,0.1947577,0.019811107,hard
1593,0.8458956,0.7706617,0.07471217,hard
1594,0.8572492,0.80422616,0.07676385,hard
1595,0.96535194,0.9503478,0.100902334,easy
1596,0.92154354,0.9005217,0.09066009,hard
1597,0.5789772,0.26339188,0.03898777,hard
1598,0.61191124,0.44984972,0.036834083,hard
1599,0.7125142,0.4894487,0.054166805,hard
16,0.5615754,0.3237393,0.031852502,hard
160,0.9709353,0.96147215,0.10223585,easy
1600,0.457715,0.0116708875,0.035695896,hard
1601,0.4825809,0.07973543,0.034226716,hard
1602,0.96622366,0.9532896,0.101106234,easy
1603,0.71967924,0.504943,0.054996416,hard
1604,0.47259486,0.1342743,0.027906617,hard
1605,0.954163,0.94541264,0.098218665,hard
1606,0.71289015,0.48746735,0.05435877,hard
1607,0.45272884,0.026488274,0.033163875,hard
1608,0.8653073,0.78096515,0.07893148,hard
1609,0.8025186,0.6495993,0.06785538,hard
161,0.7307524,0.5224705,0.056649152,hard
1610,0.5562083,0.4278251,0.02748196,hard
1611,0.96650577,0.95314103,0.1011753,easy
1612,0.84356153,0.7629269,0.07438185,hard
1613,0.9696426,0.96002066,0.10192381,easy
1614,0.6779437,0.46349707,0.047854524,hard
1615,0.8106477,0.69024026,0.06844372,hard
1616,0.72848386,0.53274614,0.055661242,hard
1617,0.9661098,0.95251304,0.10108058,easy
1618,0.6962007,0.5019074,0.0501061,hard
1619,0.835526,0.7091366,0.07367435,hard
162,0.70958924,0.51647174,0.052229524,hard
1620,0.97159934,0.96208566,0.10239614,easy
1621,0.9753263,0.9627804,0.103306815,easy
1622,0.74698496,0.55388504,0.058882732,hard
1623,0.9655095,0.9522462,0.100935265,easy
1624,0.59820384,0.4002769,0.035652634,hard
1625,0.9655789,0.9520805,0.10095273,easy
1626,0.9703884,0.9607189,0.10210396,easy
1627,0.7077144,0.50234824,0.052436013,hard
1628,0.9673017,0.957272,0.1013599,easy
1629,0.4286313,0.19819519,0.020027744,hard
163,0.97022104,0.96072215,0.10206319,easy
1630,0.966148,0.95272857,0.10108936,easy
1631,0.68699324,0.4710548,0.04941962,hard
1632,0.9709256,0.9615189,0.102233544,easy
1633,0.8206828,0.6872248,0.070845485,hard
1634,0.33138546,0.013810486,0.017114177,hard
1635,0.49971774,0.14536688,0.03179445,hard
1636,0.9714281,0.96219414,0.102354646,easy
1637,0.9700205,0.9605353,0.10201482,easy
1638,0.9654966,0.9499525,0.10093883,easy
1639,0.9625424,0.95156145,0.10021819,hard
164,0.46276405,0.05675465,0.03221067,hard
1640,0.6982974,0.51490426,0.049883448,hard
1641,0.8652226,0.8138488,0.07844457,hard
1642,0.50086665,0.06846708,0.03922372,hard
1643,0.9470105,0.9350754,0.09653514,hard
1644,0.3336573,0.01019153,0.016512102,hard
1645,0.85309887,0.7713849,0.07630991,hard
1646,0.83007234,0.7608718,0.07135917,hard
1647,0.45192027,0.03339836,0.032306295,hard
1648,0.47897232,0.107118815,0.030981109,hard
1649,0.9693859,0.95977044,0.101861775,easy
165,0.7952997,0.7089503,0.064884655,hard
1650,0.5713957,0.38282254,0.033256102,hard
1651,0.9720918,0.9624001,0.10251567,easy
1652,0.9673017,0.957272,0.1013599,easy
1653,0.9664092,0.95346516,0.10115092,easy
1654,0.80528,0.7405782,0.06639115,hard
1655,0.5290173,0.21716136,0.032368902,hard
1656,0.46584117,0.0442847,0.03418948,hard
1657,0.4547175,0.0069904923,0.0355491,hard
1658,0.9655095,0.9522462,0.100935265,easy
1659,0.96344405,0.94788677,0.100446336,hard
166,0.7174198,0.6075905,0.051375713,hard
1660,0.72332853,0.5199716,0.0551006,hard
1661,0.96151847,0.949507,0.099974826,hard
1662,0.97447157,0.9634758,0.10309531,easy
1663,0.6211493,0.32739562,0.04359913,hard
1664,0.9602543,0.9492302,0.09967116,hard
1665,0.53735983,0.32847446,0.027616208,hard
1666,0.48097032,0.061596274,0.035553608,hard
1667,0.31516838,0.046451688,0.015175294,hard
1668,0.952321,0.9427394,0.097783424,hard
1669,0.95111126,0.9403301,0.0974993,hard
167,0.89823645,0.8509356,0.08559848,hard
1670,0.64860207,0.3969805,0.045107238,hard
1671,0.96832776,0.9583927,0.101607,easy
1672,0.96505296,0.94943315,0.10083262,easy
1673,0.584385,0.32786545,0.035930805,hard
1674,0.97246796,0.963541,0.10260607,easy
1675,0.76543194,0.633185,0.06015565,hard
1676,0.8221788,0.7045553,0.070704564,hard
1677,0.9664092,0.95346516,0.10115092,easy
1678,0.48767245,0.15258431,0.028840225,hard
1679,0.58072317,0.27222362,0.03870715,hard
168,0.844028,0.75367624,0.07455955,hard
1680,0.49250725,0.115467966,0.03291899,hard
1681,0.96630746,0.9529078,0.10112755,easy
1682,0.8727025,0.79419756,0.08041474,hard
1683,0.96992457,0.96042603,0.101991706,easy
1684,0.8907888,0.82616085,0.084138624,hard
1685,0.7526081,0.6238133,0.057597924,hard
1686,0.96545094,0.9522887,0.100920916,easy
1687,0.973625,0.96609765,0.102883965,easy
1688,0.79730475,0.7210656,0.06511141,hard
169,0.48077086,0.097412944,0.03231001,hard
1690,0.8436076,0.73673815,0.07482976,hard
1691,0.9661098,0.95251304,0.10108058,easy
1692,0.5542797,0.28797215,0.0327905,hard
1693,0.4695652,0.051956624,0.034272008,hard
1694,0.9487813,0.9372876,0.096950956,hard
1695,0.58038574,0.27303663,0.038576104,hard
1696,0.8309181,0.71580434,0.07241352,hard
1697,0.96528673,0.9523005,0.10088082,easy
1698,0.45724162,0.05186069,0.03177405,hard
1699,0.5239188,0.118845016,0.039327744,hard
17,0.72234076,0.5107491,0.055309743,hard
170,0.8001307,0.64540887,0.06744746,hard
1700,0.9666901,0.95661354,0.10121264,easy
1701,0.7384381,0.58934605,0.055780757,hard
1702,0.47897232,0.107118815,0.030981109,hard
1703,0.45212585,0.035915166,0.032007746,hard
1704,0.5073358,0.08276275,0.039204516,hard
1705,0.72487044,0.5764352,0.053248696,hard
1706,0.57734597,0.39267546,0.033929262,hard
1707,0.5453624,0.30405635,0.029839668,hard
1708,0.9656983,0.95096636,0.1009849,easy
1709,0.9643408,0.95334285,0.100649305,ambiguous
171,0.5916953,0.40458006,0.034325533,hard
1710,0.793706,0.72430676,0.064194255,hard
1711,0.6959481,0.49312946,0.050320413,hard
1712,0.40441906,0.22537313,0.012856713,hard
1713,0.96579826,0.95075756,0.10100987,easy
1714,0.57734144,0.26332825,0.03863725,hard
1715,0.96966445,0.96000445,0.10192918,easy
1716,0.9634464,0.9528618,0.10043435,ambiguous
1717,0.9662979,0.95249605,0.101126455,easy
1718,0.542406,0.32749683,0.0289599,hard
1719,0.9663041,0.9520562,0.101129256,easy
172,0.49862105,0.158773,0.0305201,hard
1720,0.868128,0.8257381,0.07901988,hard
1721,0.46039683,0.019830108,0.035409074,hard
1722,0.6110483,0.31140023,0.042486317,hard
1723,0.7277254,0.5856589,0.053483807,hard
1724,0.4271736,0.11476791,0.021088263,hard
1725,0.7466605,0.57999897,0.05775292,hard
1727,0.7684788,0.6466537,0.060522504,hard
1728,0.8043894,0.67074776,0.067598164,hard
173,0.97211015,0.9629981,0.10251971,easy
1730,0.4456917,0.053154886,0.02906751,hard
1731,0.9590244,0.9478679,0.09937784,hard
1732,0.84535897,0.7466833,0.07500478,hard
1733,0.9655902,0.9528886,0.100953154,easy
1734,0.48702165,0.08582151,0.034658976,hard
1735,0.66946954,0.4986806,0.044728722,hard
1736,0.39217085,0.105775505,0.016371392,hard
1737,0.9632942,0.95143825,0.100399956,hard
1738,0.48137742,0.07276085,0.034535553,hard
1739,0.6803696,0.45643064,0.048722066,hard
174,0.44570914,0.11621025,0.024037626,hard
1740,0.77357614,0.6328223,0.06185476,hard
1741,0.71327406,0.58956295,0.051292896,hard
1742,0.9650194,0.94956374,0.10082388,hard
1743,0.96548903,0.95099247,0.10093369,easy
1744,0.52688885,0.18185976,0.034465082,hard
1745,0.96106976,0.9499796,0.099865526,hard
1746,0.79680604,0.638472,0.066924945,hard
1747,0.9634604,0.9527144,0.10043811,ambiguous
1748,0.48077086,0.097412944,0.03231001,hard
1749,0.4862531,0.06822169,0.036039013,hard
175,0.6807445,0.5212878,0.04640715,hard
1750,0.49055767,0.065081984,0.0372557,hard
1751,0.9545098,0.9450075,0.098301716,hard
1752,0.81657565,0.67592365,0.07024608,hard
1753,0.9439346,0.92091066,0.09584713,hard
1754,0.61313325,0.4835944,0.035716157,hard
1755,0.42637053,0.051968783,0.025640719,hard
1756,0.9680196,0.95793116,0.10153288,easy
1757,0.9661903,0.95336366,0.1010979,easy
1758,0.3756928,0.12052378,0.015328189,hard
1759,0.7149974,0.5304147,0.05281604,hard
176,0.8337917,0.71921664,0.07299043,hard
1760,0.9645871,0.95113957,0.10071378,hard
1761,0.71015036,0.49922967,0.053149886,hard
1762,0.59827036,0.454928,0.03441456,hard
1763,0.9657129,0.9525828,0.100983694,easy
1764,0.576414,0.26279217,0.038478896,hard
1765,0.6967827,0.49717534,0.05030829,hard
1766,0.89450693,0.84203297,0.08485773,hard
1767,0.5571731,0.18901518,0.04026363,hard
1768,0.9669772,0.95282906,0.1012911,easy
1769,0.8133493,0.6774938,0.069438376,hard
177,0.47694457,0.099757195,0.031237207,hard
1770,0.9160263,0.8949995,0.08942296,hard
1771,0.96630937,0.9561918,0.10112105,easy
1772,0.74843395,0.59558934,0.05762424,hard
1773,0.96622854,0.9519528,0.10111111,easy
1774,0.41063485,0.0025988221,0.027921982,hard
1775,0.7581469,0.649791,0.058116104,hard
1776,0.6453654,0.48221296,0.041605826,hard
1777,0.96571386,0.9509533,0.10098873,easy
1778,0.97630954,0.9702627,0.10353464,easy
1779,0.51105267,0.33850938,0.023815824,hard
178,0.36729708,0.0031764507,0.021041792,hard
1780,0.96877265,0.9590493,0.101713926,easy
1781,0.3346378,0.097551495,0.010111728,hard
1782,0.9721485,0.9635169,0.10252757,easy
1783,0.82735044,0.7134484,0.07165873,hard
1784,0.9714984,0.9622483,0.102371946,easy
1785,0.56518203,0.2103484,0.040199086,hard
1786,0.3350321,0.0014516115,0.016825378,hard
1787,0.64641416,0.53872114,0.039376207,hard
1788,0.72766787,0.5197716,0.056076407,hard
1789,0.9664092,0.95346516,0.10115092,easy
179,0.8677205,0.8250985,0.0789344,hard
1790,0.9646024,0.95190156,0.10071583,hard
1791,0.8586466,0.7876002,0.07730134,hard
1792,0.49401703,0.07804707,0.036705058,hard
1793,0.3344372,0.05867347,0.013398157,hard
1794,0.48751727,0.110862434,0.03250429,hard
1795,0.9663385,0.95606035,0.10112858,easy
1796,0.9730306,0.9641247,0.10274242,easy
1797,0.5028011,0.31557626,0.024360841,hard
1798,0.79817396,0.6768542,0.06601945,hard
18,0.97006536,0.96052563,0.1020258,easy
180,0.61614317,0.3031333,0.044208597,hard
181,0.9719848,0.9628398,0.102489434,easy
182,0.8458803,0.74222136,0.07522727,hard
183,0.50512797,0.07532403,0.03947422,hard
184,0.5745153,0.2630608,0.03811376,hard
185,0.3710513,0.0395813,0.020038856,hard
186,0.6191728,0.41703886,0.038695678,hard
187,0.75909525,0.5779199,0.06060489,hard
188,0.7040212,0.4870475,0.052391257,hard
189,0.5833542,0.40245128,0.033450797,hard
19,0.9688861,0.9591014,0.10174145,easy
190,0.72392625,0.52627426,0.05492747,hard
191,0.64718,0.38175336,0.045737326,hard
192,0.47756767,0.2458085,0.023970123,hard
193,0.67799973,0.56686574,0.044842843,hard
194,0.45477012,0.009366065,0.035304233,hard
195,0.9708356,0.9615397,0.10221146,easy
196,0.540083,0.31788594,0.030504655,hard
197,0.65666217,0.5275532,0.041641135,hard
198,0.4212425,0.031921834,0.027342249,hard
199,0.82731694,0.7109166,0.07170991,hard
2,0.4547175,0.0069904923,0.0355491,hard
20,0.5803721,0.3565501,0.0336805,hard
200,0.4761625,0.05448711,0.03523223,hard
201,0.8968844,0.8623459,0.08526103,hard
202,0.3589055,0.036930263,0.019243684,hard
203,0.5927955,0.27685222,0.041011926,hard
204,0.813127,0.6886343,0.06906828,hard
205,0.8492026,0.7888253,0.07517749,hard
206,0.7320573,0.53233874,0.056467913,hard
207,0.84558505,0.74128264,0.07518186,hard
208,0.35120437,0.17393446,0.009733919,hard
209,0.45938078,0.22749995,0.021039486,hard
21,0.4765099,0.06634936,0.034323,hard
210,0.73250157,0.52789193,0.056784045,hard
211,0.81558985,0.6899706,0.06959793,hard
212,0.7148671,0.504502,0.05394729,hard
213,0.7162693,0.5193014,0.05358197,hard
214,0.46567556,0.03347358,0.035110246,hard
215,0.5507329,0.29954702,0.031221766,hard
216,0.45422867,0.008613616,0.035255857,hard
217,0.84386253,0.74399984,0.07471814,hard
218,0.969858,0.96035814,0.10197551,easy
219,0.8637147,0.7969204,0.07831567,hard
22,0.9702233,0.9607675,0.10206377,easy
220,0.8459092,0.7784202,0.0745988,hard
221,0.47238538,0.13707688,0.027668562,hard
222,0.6231939,0.48998222,0.036787488,hard
223,0.8529833,0.7891834,0.076028585,hard
224,0.58221924,0.34228545,0.03509308,hard
225,0.88756675,0.84661674,0.083219714,hard
226,0.7353197,0.644176,0.05371697,hard
227,0.500846,0.27128902,0.026356604,hard
228,0.9694929,0.959779,0.10188775,easy
229,0.7443132,0.56415987,0.057840537,hard
23,0.7344496,0.53739727,0.05677854,hard
230,0.6914112,0.46467346,0.050744712,hard
231,0.620664,0.3330763,0.04310086,hard
232,0.44039366,0.015523672,0.031843573,hard
233,0.7391211,0.5702227,0.056466494,hard
234,0.9657994,0.9510334,0.101009324,easy
235,0.6374525,0.3857293,0.043592762,hard
236,0.46537206,0.026006997,0.035838876,hard
237,0.5855656,0.38907236,0.034906223,hard
238,0.6234186,0.44141978,0.039350517,hard
239,0.5872142,0.43560064,0.0331634,hard
24,0.97039056,0.9608553,0.10210437,easy
240,0.45404536,0.009339541,0.03514923,hard
241,0.96518755,0.94910926,0.10086641,easy
242,0.9648492,0.94902223,0.100784175,hard
243,0.7175677,0.51594746,0.053999316,hard
244,0.8425965,0.75905514,0.07423367,hard
245,0.96966445,0.96000445,0.10192918,easy
246,0.68442607,0.53373826,0.04730297,hard
247,0.697322,0.47268906,0.0516392,hard
248,0.86691636,0.8006073,0.07899232,hard
249,0.8221788,0.7045553,0.070704564,hard
25,0.61083364,0.43232244,0.03689038,hard
250,0.5996994,0.4355181,0.03527821,hard
251,0.96454173,0.9489876,0.10070947,hard
252,0.96518177,0.94933814,0.10086421,easy
253,0.7973853,0.6582058,0.066390425,hard
254,0.8451554,0.763297,0.07473251,hard
255,0.6100275,0.31767693,0.041851297,hard
256,0.9696426,0.96002066,0.10192381,easy
257,0.9718259,0.9624527,0.10245129,easy
258,0.47122028,0.04423085,0.03520908,hard
259,0.97232586,0.9633949,0.10257163,easy
26,0.72219247,0.50940645,0.055343807,hard
260,0.97025126,0.96051395,0.10207092,easy
261,0.9696426,0.96002066,0.10192381,easy
262,0.8606879,0.8040001,0.07764188,hard
263,0.37512273,0.025432706,0.021116741,hard
264,0.8192024,0.69756484,0.07021153,hard
265,0.9701044,0.9607553,0.10203484,easy
266,0.96872777,0.95899504,0.10170312,easy
267,0.96970636,0.960133,0.101939075,easy
268,0.4554225,0.011056095,0.03526632,hard
269,0.97014004,0.96062636,0.10204371,easy
27,0.970153,0.96061325,0.102047004,easy
270,0.47418535,0.080174655,0.032349356,hard
271,0.39389798,0.0012614429,0.025395937,hard
272,0.96584785,0.95075685,0.10102198,easy
273,0.8871799,0.8364292,0.08324546,hard
274,0.9688861,0.9591014,0.10174145,easy
275,0.5264217,0.116930455,0.040085405,hard
276,0.8392488,0.7303595,0.07397267,hard
277,0.45477012,0.009366065,0.035304233,hard
278,0.82122236,0.70172054,0.070561595,hard
279,0.54041857,0.3271773,0.030439256,hard
28,0.8361445,0.7250102,0.073387,hard
280,0.9703744,0.96091086,0.102100275,easy
281,0.6166762,0.32138568,0.043030374,hard
282,0.8076502,0.74667674,0.066810176,hard
283,0.9720301,0.9628974,0.10250038,easy
284,0.48133245,0.06445423,0.03534791,hard
285,0.72337574,0.533025,0.05453774,hard
286,0.9703682,0.9609935,0.102098614,easy
287,0.97041523,0.96099097,0.10211013,easy
288,0.8483641,0.7990849,0.07502514,hard
289,0.9642494,0.94836444,0.100640364,hard
29,0.562299,0.35984558,0.032354698,hard
290,0.493197,0.05148226,0.03928291,hard
291,0.71101105,0.48429042,0.054099273,hard
292,0.85531676,0.80612284,0.076448485,hard
293,0.7803025,0.60622203,0.06432808,hard
294,0.4765099,0.06634936,0.034323,hard
295,0.75467724,0.65105563,0.057630446,hard
296,0.6814698,0.52212167,0.0465362,hard
297,0.85571647,0.78270125,0.076712124,hard
298,0.72485536,0.54270184,0.054443426,hard
299,0.71695703,0.5232711,0.05354898,hard
3,0.72604865,0.5278723,0.05533922,hard
30,0.9755222,0.9634326,0.1033533,easy
300,0.6505896,0.40014875,0.045387674,hard
301,0.7385743,0.5886351,0.055719398,hard
302,0.47863856,0.05521369,0.035696194,hard
303,0.70559067,0.49058348,0.05256313,hard
304,0.9696426,0.96002066,0.10192381,easy
305,0.72677076,0.5728316,0.053742792,hard
306,0.78160316,0.6687842,0.06263537,hard
307,0.8361796,0.7436768,0.07299408,hard
308,0.63090605,0.4542587,0.040288497,hard
309,0.84295374,0.7411728,0.07457241,hard
31,0.8970354,0.8242683,0.08564604,hard
310,0.8358092,0.7472998,0.07293731,hard
311,0.96574813,0.95050627,0.100998454,easy
312,0.9697371,0.9601866,0.10194647,easy
313,0.9694556,0.95980304,0.101878695,easy
314,0.67928225,0.43583506,0.049634308,hard
315,0.96556,0.94965243,0.100955255,easy
316,0.6881079,0.45788652,0.050374296,hard
317,0.83318704,0.72367036,0.072743095,hard
318,0.8524524,0.80256015,0.075865224,hard
319,0.8505813,0.77408564,0.075687006,hard
32,0.5796585,0.41440672,0.031819887,hard
320,0.97041523,0.96099097,0.10211013,easy
321,0.96608627,0.9509879,0.101079375,easy
322,0.8348804,0.7237702,0.073125236,hard
323,0.96875215,0.95897114,0.10170912,easy
324,0.84588236,0.7591754,0.07487397,hard
325,0.9423808,0.91865873,0.095486626,hard
326,0.9696426,0.96002066,0.10192381,easy
327,0.9719848,0.9628398,0.102489434,easy
328,0.96875215,0.95897114,0.10170912,easy
329,0.9707101,0.96128,0.102181464,easy
33,0.6162561,0.40902543,0.03794961,hard
330,0.62659425,0.4420985,0.03993373,hard
331,0.8340652,0.74448824,0.07259291,hard
332,0.54598886,0.33554113,0.030745434,hard
333,0.9620697,0.94577354,0.100119404,hard
334,0.96535635,0.95026493,0.10090366,easy
335,0.7439626,0.63320386,0.055827394,hard
336,0.94360363,0.92072505,0.09576885,hard
337,0.4407218,0.07669932,0.026500646,hard
338,0.813127,0.6886343,0.06906828,hard
339,0.34077692,0.03966233,0.019331899,hard
34,0.9688861,0.9591014,0.10174145,easy
340,0.475608,0.05197701,0.03536918,hard
341,0.5542236,0.28955153,0.032433353,hard
342,0.970153,0.96061325,0.102047004,easy
343,0.9700205,0.9605353,0.10201482,easy
344,0.9700005,0.96044457,0.10201014,easy
345,0.9693782,0.95970815,0.10186003,easy
346,0.9693859,0.95977044,0.101861775,easy
347,0.7234957,0.5379982,0.054344818,hard
348,0.70986044,0.5118709,0.05250578,hard
349,0.5144013,0.20432234,0.030511335,hard
35,0.9688861,0.9591014,0.10174145,easy
350,0.5237913,0.11339244,0.039839122,hard
351,0.9688861,0.9591014,0.10174145,easy
352,0.71967924,0.504943,0.054996416,hard
353,0.507585,0.08225736,0.03931304,hard
354,0.507585,0.08225736,0.03931304,hard
355,0.9694798,0.959911,0.101884335,easy
356,0.46433765,0.031707942,0.035016738,hard
357,0.33639994,0.014880449,0.019927574,hard
358,0.97039056,0.9608553,0.10210437,easy
359,0.96580786,0.9508499,0.10101198,easy
36,0.9700205,0.9605353,0.10201482,easy
360,0.9688861,0.9591014,0.10174145,easy
361,0.96877265,0.9590493,0.101713926,easy
362,0.96966445,0.96000445,0.10192918,easy
363,0.9696426,0.96002066,0.10192381,easy
364,0.97034556,0.9608708,0.10209341,easy
365,0.30596814,0.071599126,0.01265597,hard
366,0.73692226,0.53720564,0.057351474,hard
367,0.8361796,0.7436768,0.07299408,hard
368,0.82731694,0.7109166,0.07170991,hard
369,0.5828361,0.352278,0.034628376,hard
37,0.96966445,0.96000445,0.10192918,easy
370,0.5460334,0.15552986,0.040814184,hard
371,0.5264217,0.116930455,0.040085405,hard
372,0.9696426,0.96002066,0.10192381,easy
373,0.9716442,0.96246934,0.10240699,easy
374,0.7349881,0.5304988,0.057228383,hard
375,0.96877265,0.9590493,0.101713926,easy
376,0.586491,0.3635803,0.034561183,hard
377,0.97045904,0.9610152,0.10212063,easy
378,0.558211,0.33138463,0.031802118,hard
379,0.97237575,0.9633368,0.1025839,easy
38,0.9700205,0.9605353,0.10201482,easy
380,0.97074515,0.96143454,0.10218973,easy
381,0.9694929,0.959779,0.10188775,easy
382,0.97023535,0.960726,0.102066725,easy
383,0.91269904,0.89151764,0.08867426,hard
384,0.9702603,0.9608059,0.1020727,easy
385,0.9720301,0.9628974,0.10250038,easy
386,0.9445134,0.9214827,0.095983416,hard
387,0.9694798,0.959911,0.101884335,easy
388,0.4726937,0.045501083,0.035396017,hard
389,0.5961805,0.41310322,0.035960976,hard
39,0.5177077,0.09911662,0.03989029,hard
390,0.9704039,0.96101195,0.1021074,easy
391,0.829441,0.7117967,0.07217817,hard
392,0.7995111,0.6634612,0.06670781,hard
393,0.51559556,0.28993237,0.028199453,hard
394,0.53199357,0.23192358,0.031707972,hard
395,0.5793385,0.47756118,0.030279575,hard
396,0.96529084,0.949579,0.10089012,easy
397,0.5881184,0.39637864,0.035084978,hard
398,0.813303,0.687221,0.06915018,hard
399,0.86898386,0.7876547,0.07966469,hard
4,0.9707101,0.96128,0.102181464,easy
40,0.23423682,0.06314331,0.003699929,hard
400,0.45513105,0.010062456,0.035298295,hard
401,0.72610754,0.54929477,0.05459516,hard
402,0.74217933,0.582376,0.05681202,hard
403,0.88888514,0.8384973,0.08362801,hard
404,0.9714522,0.96228653,0.102360465,easy
405,0.8217619,0.68577707,0.07114554,hard
406,0.45577857,0.010042191,0.03545135,hard
407,0.9713699,0.9618619,0.102341115,easy
408,0.9700744,0.9603963,0.1020281,easy
409,0.47349468,0.047320366,0.03538273,hard
41,0.34092805,0.14003778,0.00910218,hard
410,0.8687691,0.7857568,0.07964953,hard
411,0.9657277,0.95125294,0.10099123,easy
412,0.62745726,0.43509132,0.04006978,hard
413,0.7189908,0.5033896,0.054918345,hard
414,0.97191894,0.9627837,0.102473445,easy
415,0.9700205,0.9605353,0.10201482,easy
416,0.8805311,0.84538025,0.08163014,hard
417,0.29430416,0.09577197,0.009656914,hard
418,0.817282,0.6940967,0.06986853,hard
419,0.80446136,0.7077244,0.066826746,hard
42,0.46433765,0.031707942,0.035016738,hard
420,0.9141802,0.8929914,0.089007236,hard
421,0.97155803,0.96235913,0.102386154,easy
422,0.96579826,0.95075756,0.10100987,easy
423,0.5153168,0.28345838,0.028360011,hard
424,0.47349468,0.047320366,0.03538273,hard
425,0.9698415,0.9602822,0.101971656,easy
426,0.9724453,0.96337193,0.10260086,easy
427,0.47406626,0.05204928,0.035015177,hard
428,0.89284754,0.82855797,0.084589,hard
429,0.9733844,0.9646418,0.10282803,easy
43,0.396953,0.14648297,0.017927751,hard
430,0.59470993,0.41502947,0.034917608,hard
431,0.826716,0.7272426,0.071204394,hard
432,0.9721016,0.96301115,0.102517515,easy
433,0.9694798,0.959911,0.101884335,easy
434,0.4694738,0.2930832,0.018647332,hard
435,0.8390067,0.7316239,0.07388565,hard
436,0.3390887,0.029687732,0.020011809,hard
437,0.8049679,0.7286744,0.066649385,hard
438,0.9721476,0.96288574,0.10252896,easy
439,0.88883126,0.8096222,0.08393969,hard
44,0.96580786,0.9508499,0.10101198,easy
440,0.969522,0.95997995,0.101894505,easy
441,0.9703744,0.96091086,0.102100275,easy
442,0.7134519,0.5716405,0.0512676,hard
443,0.8800077,0.807739,0.08189042,hard
444,0.96956295,0.9599981,0.10190435,easy
445,0.9697731,0.96021855,0.1019552,easy
446,0.9693704,0.9597146,0.10185814,easy
447,0.9731425,0.96434057,0.102769434,easy
448,0.85138893,0.7523551,0.07627741,hard
